year,COWcode,v2x_polyarchy,e_pt_coup,e_wb_pop,e_peinfmor,e_mipopula,e_pop,e_gdppc,e_peaveduc
1956,670,0.014,0,,,4374.901,457.803,6.566,2.894
1957,670,0.014,0,,,4460.751,466.546,6.842,2.918
1958,670,0.014,0,,,4546.601,473.924,7.17,2.942
1959,670,0.014,0,,,4632.451,478.967,7.594,2.966
1960,670,0.014,0,4086534,150,4718.301,478.308,8.163,2.99
1961,670,0.014,0,4218852,146.8,4857.376,486.884,8.842,3.017
1962,670,0.014,0,4362788,143.6,4996.451,496.396,9.517,3.044
1963,670,0.014,0,4516540,140.4,5135.526,509.835,10.254,3.07
1964,670,0.014,0,4677304,137.2,5274.601,524.887,11.056,3.097
1965,670,0.014,0,4843632,134,5413.676,541.686,12.065,3.124
1966,670,0.014,0,5015353,130.8,5552.751,556.674,13.127,3.151
1967,670,0.014,0,5195124,127.6,5691.826,575.48,14.183,3.178
1968,670,0.014,0,5387822,124.4,5830.901,588.559,15.287,3.204
1969,670,0.014,0,5599909,121.2,5969.976,611.126,17.083,3.231
1970,670,0.013,0,5836388,118,6109.051,644.372,20.287,3.258
1971,670,0.013,0,6100631,114,6498.062,672.198,23.524,3.37
1972,670,0.013,0,6392973,110,6887.073,703.894,27.245,3.481
1973,670,0.013,0,6711922,104,7276.084,740.044,31.159,3.593
1974,670,0.014,0,7054532,98.5,7665.095,784.723,35.741,3.705
1975,670,0.012,0,7419486,93.1,8054.106,812.468,35.889,3.816
1976,670,0.012,0,7802928,88.2,8443.117,858.647,37.389,3.928
1977,670,0.012,0,8207695,83.4,8832.128,903.704,37.719,4.04
1978,670,0.012,0,8646845,79,9221.139,951.347,36.642,4.152
1979,670,0.013,0,9137928,74.8,9610.15,1006.781,36.67,4.263
1980,670,0.013,0,9691471,70.7,9999.161,1070.369,36.654,4.375
1981,670,0.013,0,10311771,66.8,10605.321,1136.842,34.696,4.529
1982,670,0.013,0,10988851,63.1,11211.481,1195.798,30.207,4.682
1983,670,0.013,0,11701132,59.4,11817.641,1260.59,26.028,4.836
1984,670,0.013,0,12418836,55.9,12423.801,1328.422,23.243,4.989
1985,670,0.013,0,13118998,52.3,13029.961,1389.965,20.995,5.143
1986,670,0.013,0,13794167,48.8,13636.12,1473.324,19.875,5.297
1987,670,0.013,0,14445663,45.2,14242.28,1535.024,19.016,5.45
1988,670,0.013,0,15070082,41.8,14848.44,1606.998,19.088,5.604
1989,670,0.013,0,15666289,38.5,15454.6,1666.235,19.319,5.757
1990,670,0.013,0,16233786,35.5,16060.76,1728.369,20.733,5.911
1991,670,0.014,0,16772695,32.8,16769.384,1792.156,22.143,6.025
1992,670,0.014,0,17282686,30.3,17478.008,1843.354,23.009,6.14
1993,670,0.016,0,17763297,28.2,18186.632,1893.066,22.794,6.255
1994,670,0.016,0,18214475,26.4,18895.256,1931.996,22.243,6.369
1995,670,0.015,0,18638790,24.8,19603.88,1975.726,22.095,6.483
1996,670,0.016,0,19033843,23.4,20312.504,2012.001,22.111,6.598
1997,670,0.016,0,19407138,22.1,21021.128,2056.421,22.018,6.713
1998,670,0.016,0,19783301,21.1,21729.752,2088.783,21.844,6.827
1999,670,0.016,0,20194531,20.2,22438.376,2134.287,21.936,6.941
2000,670,0.017,0,20663840,19.4,23147,2195.479,22.713,7.056
2001,670,0.017,0,21202646,18.7,,2231.355,22.472,7.198
2002,670,0.017,0,21805322,18.2,,2301.03,22.673,7.34
2003,670,0.017,0,22456645,17.6,,2370.395,23.872,7.482
2004,670,0.017,0,23132686,17.2,,2453.712,25.611,7.624
2005,670,0.018,0,23816175,16.8,,2539.075,27.315,7.766
2006,670,0.018,0,24498313,16.4,,2621.346,28.618,7.907
2007,670,0.018,0,25184589,16,,2703.013,29.684,8.049
2008,670,0.019,0,25888535,15.5,,2793.367,31.276,8.191
2009,670,0.019,0,26630303,15.1,,2848.114,30.901,8.333
2010,670,0.019,0,27421468,14.7,,2951.672,32.807,8.475
2011,670,0.019,0,28267591,14.2,,3069.246,35.603,8.475
2012,670,0.019,0,29154906,13.8,,3160.019,36.746,8.475
2013,670,0.017,0,30052058,13.3,,3240.651,36.635,8.475
2014,670,0.018,0,30916603,12.9,,3317.708,36.394,8.475
2015,670,0.017,0,31717676,12.5,,3383.957,35.986,8.475
2016,670,0.018,0,32443443,,,3448.115,35.039,8.475
2017,670,0.016,0,33101183,,,3530.253,34.355,8.475
2018,670,0.016,0,33702757,,,3622.38,34.052,8.475
2019,670,0.016,0,34268529,,,3669.587,33.263,8.475
2020,670,0.015,0,34813867,,,,,8.475
2021,670,0.016,0,,,,,,8.475
1804,345,,,,,,,,
1805,345,,,,,,,,
1806,345,,,,,,,,
1807,345,,,,,,,,
1808,345,,,,,,,,
1809,345,,,,,,,,
1810,345,,,,,,,,
1811,345,,,,,,,,
1812,345,,,,,,,,
1813,345,,,,,,,,
1815,345,,,,,,,,
1816,345,,,,,,,,
1817,345,,,,,,,,
1818,345,,,,,,,,
1819,345,,,,,,,,
1820,345,,,,,2147.197,,,
1821,345,,,,,2143.11,,,
1822,345,,,,,2139.024,,,
1823,345,,,,,2134.937,,,
1824,345,,,,,2130.851,,,
1825,345,,,,,2126.764,,,
1826,345,,,,,2122.677,,,
1827,345,,,,,2118.591,,,
1828,345,,,,,2114.504,,,
1829,345,,,,,2110.417,,,
1830,345,,,,,2106.331,,,
1831,345,,,,,2102.244,,,
1832,345,,,,,2098.158,,,
1833,345,,,,,2094.071,,,
1834,345,0.043,,,,2089.984,,,
1835,345,0.043,,,,2085.898,,,
1836,345,0.048,,,,2081.811,,,
1837,345,0.048,,,,2077.725,,,
1838,345,0.048,,,,2073.638,,,
1839,345,0.048,,,,2069.551,,,
1840,345,0.048,,,,2065.465,,,
1841,345,0.048,,,,2061.378,,,
1842,345,0.048,,,,2057.291,,,
1843,345,0.048,,,,2053.205,,,
1844,345,0.048,,,,2049.118,,,
1845,345,0.048,,,,2045.032,,,
1846,345,0.048,,,,2040.945,,,
1847,345,0.048,,,,2036.858,,,
1848,345,0.048,,,,2032.772,,,
1849,345,0.048,,,,2028.685,,,
1850,345,0.048,,,,2024.599,165.599,1.368,
1851,345,0.048,,,,2020.512,165.299,1.367,
1852,345,0.048,,,,2016.425,165.112,1.363,
1853,345,0.048,,,,2012.339,165.265,1.359,
1854,345,0.048,,,,2008.252,164.838,1.36,
1855,345,0.048,,,,2004.165,164.831,1.355,
1856,345,0.048,,,,2000.079,164.416,1.345,
1857,345,0.048,,,,1995.992,163.907,1.344,
1858,345,0.175,,,,1991.906,163.614,1.357,
1859,345,0.131,,,,1987.819,162.833,1.351,
1860,345,0.12,,,,1983.732,162.676,1.352,
1861,345,0.12,,,,1979.646,161.717,1.324,
1862,345,0.124,,,,1975.559,159.546,1.292,
1863,345,0.124,,,,1971.472,158.184,1.257,
1864,345,0.119,,,,1967.386,156.103,1.225,
1865,345,0.124,,,,1963.299,154.512,1.199,
1866,345,0.124,,,,1959.213,152.354,1.175,
1867,345,0.12,,,,1955.126,150.212,1.147,
1868,345,0.124,,,,1951.039,148.659,1.118,
1869,345,0.125,,,,1946.953,146.983,1.094,
1870,345,0.124,,,,1942.866,144.962,1.065,
1871,345,0.124,,,,1938.78,142.455,1.094,
1872,345,0.124,,,,1934.693,141.492,1.126,
1873,345,0.124,,,,1930.606,141.436,1.157,
1874,345,0.124,,,,1926.52,143.133,1.191,
1875,345,0.126,,,,1922.433,146.265,1.226,
1876,345,0.126,,,,1918.346,149.556,1.261,
1877,345,0.124,,,,1914.26,153.558,1.292,
1878,345,0.123,,,,1910.173,159.688,1.32,
1879,345,0.123,,,,1906.087,171.003,1.353,
1880,345,0.124,,,,1902,179.573,1.388,
1881,345,0.166,,,,1928,186.242,1.374,
1882,345,0.181,,,,1954,191.544,1.36,
1883,345,0.173,,,,1980,196.92,1.342,
1884,345,0.169,,,,2006,202.015,1.328,
1885,345,0.168,,,,2032,207.534,1.31,
1886,345,0.172,,,,2058,211.515,1.302,
1887,345,0.178,,,,2084,215.571,1.295,
1888,345,0.182,,,140,2110,220.903,1.28,
1889,345,0.184,,,155,2136,225.621,1.261,
1890,345,0.19,,,145,2162,231.339,1.25,
1891,345,0.19,,,167,2195.2,232.735,1.258,
1892,345,0.19,,,196,2228.4,232.849,1.264,
1893,345,0.174,,,175,2261.6,235.748,1.278,
1894,345,0.171,,,163,2294.8,240.215,1.286,
1895,345,0.182,,,158,2328,244.233,1.299,
1896,345,0.185,,,167,2361.2,248.618,1.309,
1897,345,0.185,,,167,2394.4,251.959,1.305,
1898,345,0.185,,,161,2427.6,255.292,1.308,
1899,345,0.185,,,152,2460.8,259.336,1.312,
1900,345,0.184,,,150,2494,266.666,1.322,
1901,345,0.184,,,145,2535.8,269.707,1.338,
1902,345,0.184,,,151,2577.6,273.323,1.356,
1903,345,0.179,,,151,2619.4,276.632,1.375,
1904,345,0.179,,,135,2661.2,280.911,1.395,
1905,345,0.178,,,163,2703,284.914,1.404,
1906,345,0.178,,,143,2744.8,289.388,1.408,
1907,345,0.178,,,147,2786.6,293.355,1.422,
1908,345,0.175,,,158,2828.4,297.568,1.438,
1909,345,0.173,,,181,2870.2,302.658,1.448,
1910,345,0.173,,,139,2912,308.492,1.457,
1911,345,0.173,,,139.267,3006.957,312.188,1.481,
1912,345,0.173,,,139.533,3101.913,317.514,1.487,
1913,345,0.173,,,139.8,3196.87,326.874,1.488,
1914,345,0.169,,,140.067,3291.826,331.989,1.503,
1915,345,0.167,,,140.333,3386.783,338.85,1.511,
1916,345,0.154,,,140.6,3481.739,345.385,1.535,
1917,345,0.154,,,140.867,3576.696,351.954,1.546,
1918,345,0.154,,,141.133,3671.652,1268.527,1.207,
1919,345,0.171,,,141.4,3766.609,1269.696,1.205,
1920,345,0.171,,,141.667,3861.565,1281.476,1.211,
1921,345,0.174,,,141.933,3956.522,1298.932,1.224,
1922,345,0.174,,,142.2,4051.478,1315.031,1.25,
1923,345,0.173,,,142.467,4146.435,1337.056,1.295,
1924,345,0.173,,,142.733,4241.391,1362.716,1.366,
1925,345,0.174,,,143,4336.348,1389.805,1.447,
1926,345,0.174,,,143,4431.304,1403.286,1.464,
1927,345,0.172,,,163,4526.261,1428.633,1.486,
1928,345,0.16,,,150,4621.217,1457.112,1.548,
1929,345,0.139,,,147,4716.174,1480.52,1.589,
1930,345,0.106,,,153,4811.13,1491.02,1.517,
1931,345,0.107,,,165,4906.087,1502.608,1.456,
1932,345,,,,167,5001.044,1520.531,1.411,
1933,345,,,,140,5096,1550.676,1.421,
1934,345,,,,150,5190.957,1574.36,1.398,
1935,345,0.144,,,149,5285.913,1589.541,1.407,
1936,345,0.146,,,137,5380.87,1614.632,1.47,
1937,345,0.146,,,141,5475.826,1653.177,1.545,
1938,345,0.146,,,140,5570.783,1673.661,1.6,
1939,345,0.148,,,132,5665.739,1683.523,1.593,
1940,345,0.129,,,129,5760.696,1691.815,1.589,
1941,345,0.105,,,126,5855.652,1703.494,1.598,
1942,345,0.055,,,123,5950.609,1713.404,1.593,
1943,345,0.054,,,120,6045.565,1728.112,1.601,
1944,345,0.054,,,117,6140.522,1735.479,1.6,
1945,345,0.056,,,114,6235.478,1736.534,1.605,
1946,345,0.092,,,111,6330.435,1744.175,1.61,
1947,345,0.091,,,108,6425.391,1758.571,1.613,
1948,345,0.09,,,105,6520.348,1774.019,1.664,
1949,345,0.09,,,102,6615.304,1779.897,1.72,
1950,345,0.093,0,,119,6710.261,1793.636,1.773,
1951,345,0.094,0,,140,6786.329,1802.34,1.767,
1952,345,0.094,0,,105,6862.396,1819.366,1.751,
1953,345,0.095,0,,116,6938.464,1841.711,1.821,
1954,345,0.093,0,,102,7014.531,1868.099,1.895,
1955,345,0.093,0,,113,7090.598,1887.864,2.004,
1956,345,0.093,0,,98,7166.666,1897.603,2.092,
1957,345,0.093,0,,102,7242.734,1921.492,2.259,
1958,345,0.093,0,,86,7318.801,1939.084,2.413,
1959,345,0.092,0,,92,7394.868,1963.411,2.629,
1960,345,0.092,0,6608000,88,7470.936,1990.168,2.85,
1961,345,0.092,0,6655000,82,7540.515,1999.448,2.951,
1962,345,0.092,0,6696000,84,7610.094,2014.975,3.048,
1963,345,0.093,0,6732000,78,7679.673,2033.981,3.255,
1964,345,0.094,0,6765000,76,7749.252,2049.976,3.434,
1965,345,0.094,0,6794000,72,7818.831,2074.017,3.611,
1966,345,0.094,0,6841000,62,7888.41,2092.759,3.749,
1967,345,0.095,0,6880000,61,7957.989,2115.189,3.91,
1968,345,0.095,0,6915000,59,8027.568,2136.11,4.065,
1969,345,0.094,0,6945000,57,8097.147,2160.921,4.343,
1970,345,0.094,0,6972000,56,8166.726,2201.155,4.711,
1971,345,0.094,0,7013000,50,8245.553,2212.764,4.903,
1972,345,0.094,0,7053000,44,8324.381,2231.583,5.125,
1973,345,0.094,0,7091000,44,8403.208,2258.052,5.456,
1974,345,0.091,0,7128000,41,8482.036,2273.143,5.619,
1975,345,0.095,0,7163000,40,8560.863,2285.166,5.766,
1976,345,0.095,0,7214000,37,8639.69,2302.345,5.962,
1977,345,0.095,0,7258000,36,8718.518,2317.608,6.246,
1978,345,0.095,0,7297000,34,8797.345,2336.657,6.582,
1979,345,0.095,0,7332000,33,8876.173,2354.576,6.849,
1980,345,0.115,0,7362000,31,8955,2367.211,7.062,
1981,345,0.135,0,7405000,31,8994.297,2385.501,7.181,
1982,345,0.135,0,7440000,30,9033.595,2411.264,7.247,
1983,345,0.135,0,7468000,31,9072.892,2416.964,7.285,
1984,345,0.135,0,7489000,28,9112.189,2416.815,7.363,
1985,345,0.135,0,7504000,28,9151.486,2408.406,7.443,
1986,345,0.135,0,7536000,27,9190.784,2368.159,7.553,
1987,345,0.137,0,7558000,25,9230.081,2282.939,7.636,
1988,345,0.137,0,7572000,25,9269.378,2123.208,7.639,
1989,345,0.137,0,7581000,24,9308.676,1839.499,7.675,
1990,345,0.2,0,7586000,19,9347.973,1396.108,7.432,
1991,345,0.164,0,7595636,22.3,9424.967,1124.141,6.866,
1992,345,0.232,0,7646424,20.9,9501.96,1010.361,6.061,
1993,345,0.275,0,7699307,19.9,9578.954,949.925,5.324,
1994,345,0.275,0,7734639,18.8,9655.948,930.261,5.217,
1995,345,0.275,0,7625357,17,9732.942,913.852,5.281,
1996,345,0.278,0,7617794,15.1,9809.935,901.064,5.59,
1997,345,0.284,0,7596501,13.3,9886.929,889.254,5.983,
1998,345,0.282,0,7567745,12,9963.923,870.175,6.288,
1999,345,0.283,0,7540401,11.4,10040.916,822.769,6.346,
2000,345,0.349,0,7516346,10.9,10117.91,805.77,6.618,
2001,345,0.592,0,7503433,10.6,,795.878,6.916,
2002,345,0.612,0,7496522,10.1,,796.238,7.322,
2003,345,0.659,0,7480591,9.2,,794.655,7.759,
2004,345,0.643,0,7463157,8.3,,795.338,8.18,
2005,345,0.642,0,7440769,7.7,,798.543,8.647,
2006,345,0.642,0,7411569,7.3,,801.069,9.812,
2007,345,0.641,,7381579,7.1,,800.357,10.564,
2008,345,0.642,,7350222,7,,799.115,11.165,
2009,345,0.643,,7320807,6.8,,793.705,11.342,
2010,345,0.632,,7291436,6.6,,788.126,11.506,
2011,345,0.618,,7234099,6.4,,783.259,11.722,
2012,345,0.609,,7199077,6.2,,778.101,11.839,
2013,345,0.504,,7164132,6,,776.878,12.034,
2014,345,0.446,,7130576,6,,770.602,12.112,
2015,345,0.429,,7095383,5.9,,767.036,12.353,
2016,345,0.419,,7058322,,,763.089,12.765,
2017,345,0.378,,7020858,,,758.813,13.248,
2018,345,0.356,,6982604,,,759.135,13.805,
2019,345,0.361,,6945235,,,759.691,14.117,
2020,345,0.353,,6908224,,,,,
2021,345,0.336,,,,,,,
1903,591,0.065,,,,,,,
1904,591,0.065,,,,,,,
1905,591,0.065,,,,,,,
1906,591,0.065,,,,,,,
1907,591,0.065,,,,,,,
1908,591,0.065,,,,,,,
1909,591,0.065,,,,,,,
1910,591,0.065,,,,23,,,
1911,591,0.065,,,,23.2,,,
1912,591,0.065,,,,23.4,,,
1913,591,0.065,,,,23.6,,,
1914,591,0.065,,,,23.8,,,
1915,591,0.065,,,,24,,,
1916,591,0.065,,,,24.2,,,
1917,591,0.065,,,,24.4,,,
1918,591,0.065,,,,24.6,,,
1919,591,0.065,,,,24.8,,,
1920,591,0.065,,,,25,,,3.977
1921,591,0.065,,,,25.2,,,4.095
1922,591,0.065,,,,25.4,,,4.213
1923,591,0.065,,,,25.6,,,4.331
1924,591,0.065,,,,25.8,,,4.449
1925,591,0.065,,,,26,,,4.567
1926,591,0.065,,,,26.2,,,4.685
1927,591,0.065,,,,26.4,,,4.803
1928,591,0.065,,,,26.6,,,4.921
1929,591,0.065,,,,26.8,,,5.039
1930,591,0.065,,,,27,,,5.157
1931,591,0.065,,,,27.5,,,5.341
1932,591,0.065,,,,28,,,5.525
1933,591,0.065,,,,28.5,,,5.709
1934,591,0.065,,,,29,,,5.893
1935,591,0.065,,,,29.5,,,6.077
1936,591,0.065,,,,30,,,6.262
1937,591,0.065,,,,30.5,,,6.446
1938,591,0.065,,,,31,,,6.63
1939,591,0.065,,,,31.5,,,6.814
1940,591,0.065,,,,32,,,6.998
1941,591,0.065,,,,32.09,,,7.089
1942,591,0.065,,,,32.181,,,7.181
1943,591,0.065,,,,32.271,,,7.272
1944,591,0.065,,,96.8,32.361,,,7.364
1945,591,0.065,,,94.5,32.451,,,7.455
1946,591,0.069,,,92.2,32.542,,,7.546
1947,591,0.069,,,90,32.632,,,7.638
1948,591,0.09,,,87.9,32.722,,,7.729
1949,591,0.128,,,85.8,32.813,,,7.821
1950,591,0.128,,,83.7,32.903,3.587,4.268,7.912
1951,591,0.121,,,83,33.779,3.584,4.312,7.982
1952,591,0.121,,,82.2,34.655,3.601,4.367,8.053
1953,591,0.128,,,81.3,35.531,3.664,4.452,8.123
1954,591,0.128,,,80.3,36.407,3.748,4.564,8.193
1955,591,0.128,,,79.2,37.282,3.841,4.622,8.263
1956,591,0.128,,,78.1,38.158,3.96,4.648,8.333
1957,591,0.126,,,77,39.034,4.066,4.723,8.404
1958,591,0.125,,,75.9,39.91,4.189,4.775,8.474
1959,591,0.125,,,74.8,40.786,4.304,4.921,8.544
1960,591,0.125,,41700,73.6,41.662,4.433,5.098,8.614
1961,591,0.123,,42889,72.3,42.906,4.562,5.09,8.688
1962,591,0.123,,44042,70.9,44.151,4.684,5.237,8.762
1963,591,0.129,,45176,69.5,45.395,4.846,5.487,8.836
1964,591,0.156,,46322,67.8,46.64,4.984,5.61,8.91
1965,591,0.164,,47500,66,47.884,5.048,5.523,8.984
1966,591,0.165,,48699,64,49.128,5.158,5.503,9.058
1967,591,0.235,,49911,61.8,50.373,5.317,5.585,9.132
1968,591,0.238,,51134,59.3,51.617,5.464,5.869,9.206
1969,591,0.238,,52365,56.8,52.862,5.592,5.882,9.28
1970,591,0.322,,53600,54.1,54.106,5.759,6.402,9.354
1971,591,0.327,,54695,51.4,55.344,5.904,7.172,9.287
1972,591,0.311,,56029,48.6,56.583,6.039,7.707,9.22
1973,591,0.311,,56892,45.8,57.821,6.155,8.093,9.153
1974,591,0.268,,57937,42.8,59.059,6.258,8.268,9.087
1975,591,0.262,,59292,39.7,60.298,6.38,8.631,9.02
1976,591,0.286,0,60504,36.6,61.536,6.527,9.331,8.953
1977,591,0.164,2,61786,33.5,62.774,6.672,9.909,8.886
1978,591,0.099,0,62150,30.5,64.012,6.798,10.745,8.819
1979,591,0.18,0,62686,27.8,65.251,6.915,11.343,8.752
1980,591,0.2,0,63261,25.3,66.489,6.99,10.793,8.685
1981,591,0.2,0,64035,23.2,67.184,7.038,10.203,8.719
1982,591,0.201,0,64413,21.4,67.879,7.066,9.843,8.753
1983,591,0.201,0,64335,19.8,68.574,7.145,9.946,8.787
1984,591,0.199,0,64717,18.6,69.269,7.216,10.387,8.822
1985,591,0.205,0,65244,17.5,69.964,7.283,10.895,8.856
1986,591,0.205,0,65652,16.7,70.659,7.344,11.177,8.89
1987,591,0.206,0,68499,15.9,71.354,7.445,11.838,8.924
1988,591,0.201,0,68755,15.3,72.049,7.501,12.409,8.958
1989,591,0.206,0,69167,14.7,72.744,7.578,13.29,8.993
1990,591,0.209,0,69507,14.2,73.439,7.679,14.121,9.027
1991,591,0.216,0,70439,13.7,74.028,7.771,14.704,9.109
1992,591,0.254,0,70763,13.3,74.616,7.886,15.413,9.19
1993,591,0.301,0,72253,13,75.205,8.004,16.071,9.272
1994,591,0.348,0,74205,12.7,75.794,8.109,16.216,9.353
1995,591,0.356,0,75304,12.5,76.382,8.202,16.035,9.435
1996,591,0.351,0,76417,12.3,76.971,8.32,16.456,9.517
1997,591,0.355,0,77319,12.2,77.56,8.431,17.787,9.598
1998,591,0.358,0,78846,12.2,78.149,8.545,18.702,9.68
1999,591,0.359,0,80410,12.2,78.737,8.645,19.204,9.762
2000,591,0.359,0,81131,12.3,79.326,8.756,19.147,9.843
2001,591,0.35,0,81202,12.3,,8.837,18.727,9.9
2002,591,0.354,0,83723,12.3,,8.955,18.648,9.956
2003,591,0.381,0,82781,12.3,,9.005,18.077,10.012
2004,591,0.415,0,82475,12.3,,8.999,17.704,10.068
2005,591,0.419,0,82858,12.3,,9.12,18.638,10.124
2006,591,0.427,0,84600,12.2,,9.263,20.011,10.181
2007,591,0.446,0,85033,12.2,,9.376,21.081,10.237
2008,591,0.446,0,86956,12.2,,9.365,20.672,10.293
2009,591,0.45,0,87298,12.2,,9.394,20.659,10.349
2010,591,0.45,0,89770,12.2,,9.521,21.349,10.405
2011,591,0.451,0,87441,12.2,,9.607,22.432,10.405
2012,591,0.451,0,88303,12.2,,9.699,23.246,10.405
2013,591,0.471,0,89949,12.1,,9.795,23.85,10.405
2014,591,0.472,0,91359,11.9,,9.906,24.682,10.405
2015,591,0.477,0,93419,11.7,,10.024,25.738,10.405
2016,591,0.532,0,94677,,,10.108,26.802,10.405
2017,591,0.553,0,95843,,,10.182,27.731,10.405
2018,591,0.558,0,96762,,,10.288,28.58,10.405
2019,591,0.566,0,97625,,,10.442,29.34,10.405
2020,591,0.585,0,98462,,,,,10.405
2021,591,0.667,,,,,,,10.405
1867,830,,,,,,8.618,1.424,
1868,830,,,,,,8.761,1.426,
1869,830,,,,,,8.967,1.431,
1870,830,,,,,84,9.17,1.429,0.386
1871,830,,,,,87.65,9.463,1.455,0.397
1872,830,,,,,91.3,9.762,1.479,0.408
1873,830,,,,,94.95,10.051,1.504,0.418
1874,830,,,,,98.6,10.328,1.513,0.429
1875,830,,,,,102.25,10.654,1.544,0.44
1876,830,,,,,105.9,10.962,1.572,0.45
1877,830,,,,,109.55,11.333,1.594,0.461
1878,830,,,,,113.2,11.663,1.624,0.472
1879,830,,,,,116.85,11.98,1.645,0.482
1880,830,,,,,120.5,12.369,1.674,0.493
1881,830,,,,,124.15,12.703,1.698,0.511
1882,830,,,,,127.8,13.099,1.714,0.53
1883,830,,,,,131.45,13.501,1.74,0.549
1884,830,,,,,135.1,13.928,1.761,0.567
1885,830,,,,,138.75,14.363,1.783,0.586
1886,830,,,,,142.4,14.876,1.809,0.604
1887,830,,,,,146.05,15.299,1.829,0.623
1888,830,,,,,149.7,15.757,1.845,0.641
1889,830,,,,,153.35,16.292,1.883,0.66
1890,830,,,,,157,16.733,1.908,0.678
1891,830,,,,,162.8,17.209,1.909,0.704
1892,830,,,,,168.6,17.795,1.941,0.73
1893,830,,,,,174.4,18.348,1.957,0.756
1894,830,,,,,180.2,18.921,1.984,0.782
1895,830,,,,,186,19.576,1.996,0.807
1896,830,,,,,191.8,20.191,2.026,0.833
1897,830,,,,,197.6,20.867,2.051,0.859
1898,830,,,,,203.4,21.537,2.071,0.885
1899,830,,,,,209.2,22.247,2.087,0.911
1900,830,0.089,,,,215,22.939,2.128,0.937
1901,830,0.089,,,,225.8,23.651,2.149,0.959
1902,830,0.089,,,,236.6,24.268,2.103,0.981
1903,830,0.089,,,,247.4,25.016,2.03,1.003
1904,830,0.089,,,,258.2,25.77,2.012,1.026
1905,830,0.089,,,,269,26.671,2.069,1.048
1906,830,0.089,,,,279.8,27.495,2.149,1.07
1907,830,0.089,,,,290.6,28.381,2.191,1.092
1908,830,0.09,,,,301.4,29.342,2.278,1.114
1909,830,0.09,,,,312.2,30.271,2.322,1.137
1910,830,0.088,,,,323,31.272,2.334,1.159
1911,830,0.088,,,,329.8,32.254,2.233,1.184
1912,830,0.088,,,,336.6,33.322,2.095,1.208
1913,830,0.088,,,,343.4,34.235,1.99,1.233
1914,830,0.088,,,,350.2,35.138,2.027,1.258
1915,830,0.088,,,,357,36.192,2.034,1.283
1916,830,0.088,,,,363.8,37.284,2.007,1.308
1917,830,0.088,,,,370.6,38.295,2.107,1.333
1918,830,0.088,,,,377.4,39.563,2.086,1.357
1919,830,0.088,,,,384.2,40.928,2.121,1.382
1920,830,0.088,,,,391,42.413,2.138,1.407
1921,830,0.088,,,,411.5,44.427,2.28,1.443
1922,830,0.088,,,,432,46.209,2.524,1.479
1923,830,0.088,,,,452.5,48.305,2.661,1.515
1924,830,0.088,,,,473,49.95,2.725,1.55
1925,830,0.088,,,,493.5,51.978,2.734,1.586
1926,830,0.088,,,,514,54.009,2.567,1.622
1927,830,0.088,,,,534.5,55.998,2.413,1.658
1928,830,0.088,,,,555,57.832,2.499,1.694
1929,830,0.088,,,,575.5,59.406,2.681,1.73
1930,830,0.088,,,214,596,60.277,2.651,1.766
1931,830,0.088,,,198,611.5,60.033,2.486,1.81
1932,830,0.088,,,177,627,59.993,2.469,1.854
1933,830,0.088,,,168,642.5,59.326,2.723,1.899
1934,830,0.088,,,169,658,60.126,3.018,1.943
1935,830,0.088,,,159,673.5,62.444,3.277,1.988
1936,830,0.088,,,172,689,65.496,3.418,2.032
1937,830,0.088,,,155,704.5,69.187,3.531,2.076
1938,830,0.088,,,159,720,73.088,3.48,2.121
1939,830,0.088,,,131,735.5,76.378,3.54,2.165
1940,830,0.088,,,143,751,79.221,3.515,2.209
1941,830,0.088,,,160,778.11,81.916,3.472,2.266
1942,830,0.081,,,177,805.22,84.679,3.428,2.323
1943,830,0.076,,,194,832.33,87.181,3.4,2.381
1944,830,0.076,,,285,859.44,90.09,3.356,2.438
1945,830,0.076,,,216,886.55,92.775,3.323,2.495
1946,830,0.095,,,90,913.66,95.967,3.25,2.552
1947,830,0.102,,,87,940.77,99.51,3.198,2.609
1948,830,0.164,,,81,967.88,102.635,3.154,2.666
1949,830,0.181,,,72,994.99,106.051,3.095,2.723
1950,830,0.183,,,82,1022.1,110.022,3.056,2.78
1951,830,0.188,,,75,1084.53,114.886,2.893,2.913
1952,830,0.19,,,70,1146.96,120.44,2.666,3.046
1953,830,0.189,,,67,1209.39,126.232,2.703,3.179
1954,830,0.189,,,54.1,1271.82,132.196,2.789,3.312
1955,830,0.241,,,50.5,1334.25,138.457,2.788,3.444
1956,830,0.266,,,47.2,1396.68,145.474,2.836,3.577
1957,830,0.266,,,44.1,1459.11,152.781,2.807,3.71
1958,830,0.266,,,41.3,1521.54,160.241,2.858,3.843
1959,830,0.333,,,38.4,1583.97,167.564,2.993,3.976
1960,830,0.385,,1646400,35.5,1646.4,174.318,3.127,4.109
1961,830,0.385,,1702400,32.9,1689.211,179.992,3.278,4.264
1962,830,0.385,,1750200,30.8,1732.021,185.357,3.419,4.42
1963,830,0.378,,1795000,29.3,1774.832,190.714,3.581,4.575
1964,830,0.336,,1841600,28.3,1817.643,194.335,3.586,4.731
1965,830,0.306,0,1886900,27.3,1860.454,199.553,3.756,4.886
1966,830,0.3,0,1934400,26.4,1903.264,204.609,4.043,5.041
1967,830,0.3,0,1977600,25.3,1946.075,209.486,4.449,5.197
1968,830,0.305,0,2012000,24.1,1988.886,213.396,4.959,5.352
